id,file,source_file,start_page,end_page,pages,file_sha256,bytes,case_title,case_number,deed_number,judgment_number,court,circuit,decision_date,year,text_sha256
collector-1434-v5-p255-34279891,extracted/collector-judgments/collector-1434-v5-p255-34279891.txt,moj-judgments-1434-volume-5.pdf,255,260,6,5e35dd5693cf404ce65faea05ee4364b9bad1699a8b766f4f0572fd345dc310a,17591,رقم قرار التصديق من محكمة االستئناف:,34104369,34279891,,محكمة االستئناف: 34390591تاريخه1434/12/29 :ه كفالة غرم وأداء -بيع سيارة بأقساط -مطالبة الكفيل بتسليم باقي,الدائرة احلقوقية الرابعة مبحكمة االستئناف مبنطقة مكة املكرمة . احلمد هلل وحده وبعد فلدي,,1434,f03a8906df074a0c20ee6a99d1cc47392b2af3396cd848f4d2333b3a012b3cd8
collector-1434-v5-p261-34359043,extracted/collector-judgments/collector-1434-v5-p261-34359043.txt,moj-judgments-1434-volume-5.pdf,261,279,19,27e41730f30b63e09bdbc3e25fde2e331a92a267e2f5d4f213fa0829be6a30cd,63924,رقم قرار التصديق من محكمة االستئناف:,34164547,34359043,,محكمة االستئناف: 35264899تاريخه1435/6/3 :ه عقار -كفالة غرم وأداء -بيع فيا بأقساط -سداد املشتري جزء من الثم,الدائرة احلقوقية الثانية مبحكمة االستئناف يف منطقة مكة املكرمة اإلطاع على املعاملة الوار,,1434,70b43db5eea2bed7c1696633bd200fc0ee6368ea5385ba825e7a0257719e6431
collector-1434-v5-p280-34196212,extracted/collector-judgments/collector-1434-v5-p280-34196212.txt,moj-judgments-1434-volume-5.pdf,280,286,7,4ef1c9c894ec332c8dbfb9e829f3246bf3d18f28a66de714b06edddd5a7953a4,22694,رقم قرار التصديق من محكمة االستئناف:,3468167,34196212,,محكمة االستئناف: 34294971تاريخه1434/8/13 :ه كفالة غرم وأداء -بيع سيارة بأقساط -سداد جزء من الثمن والعجز عن,الدائرة احلقوقية الرابعة مبحكمة االستئناف مبنطقة مكة املكرمة . احلمد هلل وحده والصاة وال,,1432,8e7f24aead0a6a4cfc14bad9b6b4aed4937bfdfff6760e0d7daafb85eebde4fc
collector-1434-v5-p287-34230310,extracted/collector-judgments/collector-1434-v5-p287-34230310.txt,moj-judgments-1434-volume-5.pdf,287,293,7,249a40f1fb6c430462cf05040476a46dd5cb09707c6993e34c3f5a81ec631996,22652,رقم قرار التصديق من محكمة االستئناف:,34231860,34230310,,محكمة االستئناف: 34266923تاريخه1434/7/12 :ه كفالة غرم وأداء -بيع بطاقات سوا بأقساط -سداد جزء من الثمن والع,الدائرة احلقوقية األولى مبحكمة االستئناف مبنطقة اجلوف . احلمد هلل وحده وبعد فلدي أنا ...,,1434,99cf70ed531c423c2a90fb2efc0a8e6b1ed3c8fd8337d880f9d08b63e61fec6e
collector-1434-v5-p294-34271120,extracted/collector-judgments/collector-1434-v5-p294-34271120.txt,moj-judgments-1434-volume-5.pdf,294,298,5,d606a22c74426496b54c4dc5f26d1457ee54f49900a76f7f6f1feecb76e0597e,14302,رقم قرار التصديق من محكمة االستئناف:,33629349,34271120,,محكمة االستئناف: 34345205تاريخه1434/10/29 :ه كفالة غرم وأداء -بيع سيارة واالتفاق على قبض الثمن على دفعتن -,الدائرة احلقوقية الرابعة يف محكمة االستئناف مبنطقة مكة املكرمة على الصك الصادر من فضيلة,,1434,6457dd6b86a48efa98a13ca1c5254ff313089ff8ba04c8fcbcf4ed6e0f7421c7
collector-1434-v5-p299-34352048,extracted/collector-judgments/collector-1434-v5-p299-34352048.txt,moj-judgments-1434-volume-5.pdf,299,308,10,91670d96332f94579577720216dd1be085c53fde00fa075d1bf9488ab3977d08,25608,رقم قرار التصديق من محكمة االستئناف:,34490550,34352048,,محكمة االستئناف: 34368656تاريخه1434/11/24 :ه كفالة غرم وأداء -وجود دين لوالد املدعي يف ذمة املكفول -املطال,الدائرة احلقوقية األولى مبحكمة االستئناف مبنطقة اجلوف . 300 احلمد هلل وحده وبعد فلدي أنا,,1412,6e57f4e4ced566673f1dca913bda45b4bd4ed59c65acfa3b046670ab5dd4f71f
collector-1434-v5-p309-33473941,extracted/collector-judgments/collector-1434-v5-p309-33473941.txt,moj-judgments-1434-volume-5.pdf,309,316,8,7850453ced637e1e9c0d69b1919e7c994a3d4a653499ebd2b8b75459a9d855d8,25707,رقم قرار التصديق من محكمة االستئناف:,5048,33473941,,محكمة االستئناف: 3362490تاريخه1433/02/06 :ه عقار -التملك الصوري للعقار -صندوق التنمية العقاري -اتفاق على س,الدائرة على صورة صك املتضمن دعوى والد املدعي ضده وقد أقر فيه صراحة بأن اإلفراغ له كان صو,,1433,620b11c13a0e20e23a4eb647d1e6998c7f4f2b1d41d2e52c3b4be405345e0854
collector-1434-v5-p317-34241641,extracted/collector-judgments/collector-1434-v5-p317-34241641.txt,moj-judgments-1434-volume-5.pdf,317,325,9,be7220535e72e98ce15b2ac8b083b53da30e575251dacb980473faf3b47bc532,29878,رقم قرار التصديق من محكمة,346844,34241641,,محكمة االستئناف 34297233:تاريخه1434/08/15:ه عقار -اعتداء على أرض بوضع كيبل -مطالبة باإلزالة والتعويض يف ات,الدائرة احلقوقية الرابعة يف محكمة االستئناف مبكة املكرمة رقم 34297233وتاريخ 1434/08/15ه,,1434,76a2657e5f5dca2c90710385387ce268e75acc09d804ef9b3d6d64d6c09f9969
collector-1434-v5-p326-3337775,extracted/collector-judgments/collector-1434-v5-p326-3337775.txt,moj-judgments-1434-volume-5.pdf,326,336,11,d7903d1b315346e2f68b7dd8f12cd34152ffffa24a3ca8713eea392df99c4aba,35127,رقم قرار التصديق من محكمة االستئناف:,32360972,3337775,,محكمة االستئناف: 34217910تاريخه1434/5/20 :ه عقار -مضاربة -مساهمة عقارية -االختاف يف احتساب نسبة األرباح يف,الدائرة السادسة لتمييز القضايا احلقوقية مبحكمة االستئناف بالرياض على املعاملة الواردة من,,1433,e0706af90886be989ff7376bb9f038091ee9d0e070bcd5f183a69c56d89686f6
collector-1434-v5-p337-3424705,extracted/collector-judgments/collector-1434-v5-p337-3424705.txt,moj-judgments-1434-volume-5.pdf,337,351,15,1cc4bfe5bb85c27b7de50f36a3b69c8664ff5ef3a87e8a08c978e8cf0582c8c9,49750,رقم قرار التصديق من محكمة االستئناف:,3372501,3424705,,محكمة االستئناف: 34301076تاريخه1434/08/21 :ه عقار -شراء أرض بالتقسيط -رهن الصك حلن استالم كامل املبلغ -بيع,الدائرة احلقوقية الثانية مبحكمة االستئناف يف منطقة مكة املكرمة اإلطاع على املعاملة الوار,,1434,040614c63d6eaafe86e017b20cadae8061182073f5d4865a4ca2348de6a60c24
collector-1434-v5-p352-3433023,extracted/collector-judgments/collector-1434-v5-p352-3433023.txt,moj-judgments-1434-volume-5.pdf,352,356,5,0a1459e8deb8ccdc8e5abfc7fd90a067d6c252ca91b8099fe37666b25ce71a34,13643,رقم قرار التصديق من محكمة االستئناف:,3441153,3433023,,محكمة االستئناف: 3451488تاريخه1434/3/1 :ه عقار -شراء أمر منحة أرض -طلب تسليم وثيقه املنحة -بيع املجهول -بي,الدائرة احلقوقية األولى لتدقيق القضايا احلقوقية مبحكمة االستئناف مبنطقة حائل على املعامل,,1434,1ba4d06849ccc008eb7bf37d5f50abe64080be00e57cf40169d1807d633f18f1
collector-1434-v5-p357-3436000,extracted/collector-judgments/collector-1434-v5-p357-3436000.txt,moj-judgments-1434-volume-5.pdf,357,366,10,5194931ed79d6ca6a1e80504d7d9ef5b58711917ba0e6bed0663cfe4f8890473,30403,رقم قرار التصديق من محكمة,33149668,3436000,,محكمة االستئناف 34269903:تاريخه1434/07/16:ه عقار -بيع عقار مبوجب صك -إيقاف الصك ألن اإلفراغ كان مبوجب وكال,الدائرة احلقوقية األولى رقم 34269903يف 1434/07/16ه واملتضمن نص احلاجة منه وبدراسة احلكم,,1343,3e02e235ccf60091c51c4769d5f27dbb725b77fcb0bfed5abe1babca63d75c01
collector-1434-v5-p367-3458358,extracted/collector-judgments/collector-1434-v5-p367-3458358.txt,moj-judgments-1434-volume-5.pdf,367,406,40,78cda576ae983257bd12ab8e9542a9cb7249e15ba60ceffb336062518f15d433,121371,رقم قرار التصديق من محكمة االستئناف:,3493307,3458358,,محكمة االستئناف: 35335996تاريخه1435/7/30 :ه عقار -قطعة أرض -إفراغ األب لالبن قطعة أرض للحصول على قرض صندوق,الدائرة احلقوقية اخلامسة يف محكمة االستئناف مبنطقة مكة املكرمة وجوابا على ما ذكره أصحاب,,1434,5eabaf3acb6c176140847171f19391a8461ec92d36a0bd436c1ab6bfc7f4a4e3
collector-1434-v5-p407-34208586,extracted/collector-judgments/collector-1434-v5-p407-34208586.txt,moj-judgments-1434-volume-5.pdf,407,411,5,3f8f0a5b5c930d709873b76a7dc8583b617db65902ff90211918a9eccf0aac33,15554,رقم قرار التصديق من محكمة,33325715,34208586,,محكمة االستئناف 34254308:تاريخه1434/06/28:ه عقار -طلب إثبات متلك -بيع ما ال ميلك -بيع املجهول - جهالة موقع,الدائرة احلقوقية األولى برقم ( 34254308 ) يف 1434/6/28ه,,1434,d90bcbb3fc1144b87ae08abab438971804b4bb545ef746300387a1cfc526e878
collector-1434-v5-p412-33330892,extracted/collector-judgments/collector-1434-v5-p412-33330892.txt,moj-judgments-1434-volume-5.pdf,412,422,11,51009e256f50ece220d86fd0da31cae513411ddeff84727b592f77713db3a7f0,36376,رقم قرار التصديق من محكمة,333676,33330892,,محكمة االستئناف 34221029:تاريخه1434/05/25:ه عقار -شراء منحة أرض مبوجب تذكره مراجعة -عدم وجود منحة -بيع امل,الدائرة احلقوقية السابعة مبحكمة االستئناف يف منطقة مكة املكرمة االطاع على املعاملة الوار,,1433,b6d2628f4c2c2456a0657c136bdb71b7c3431684ab6d2b11ba5b9ae9f8ca6d80
collector-1434-v5-p423-33359710,extracted/collector-judgments/collector-1434-v5-p423-33359710.txt,moj-judgments-1434-volume-5.pdf,423,430,8,9081de4e238d7b7d1d190e482295f89e460f04f0b91001a336e4d30cd7cb7417,23293,رقم قرار التصديق من محكمة االستئناف:,156780615,33359710,,محكمة االستئناف: 34177916تاريخه1434/4/2 :ه عقار -تداخل عقارات -قيام طريف اخلصومة بشراء العقار من باقي الور,الدائرة احلقوقية الثانية رقم 33469714وتاريخ 1433/11/29ه ونص احلاجة منه «وبدراسة الصك وصو,,1434,706a32768b8c6270c4401229f814938508ad13ee9454c85daf83d84d17beb016
collector-1434-v5-p431-33433302,extracted/collector-judgments/collector-1434-v5-p431-33433302.txt,moj-judgments-1434-volume-5.pdf,431,434,4,0bb788b9f99a001b8f06c264b51c0993e3c3d2344d101caf3653e9d28864baf1,12365,رقم قرار التصديق من محكمة,333670,33433302,,محكمة االستئناف 34201062:تاريخه1434/04/29:ه عقار -شراء منحة أرض -الوعد باإلفراغ -بيع ما ال ميلك - احلكم بإ,الدائرة احلقوقية األولى مبحكمة االستئناف مبنطقة مكة املكرمة االطاع على احلكم الصادر من ف,,1433,0d7d3df2939495f9352c4b78c3737e14db759c80750099409949184446956032
collector-1434-v5-p435-342935,extracted/collector-judgments/collector-1434-v5-p435-342935.txt,moj-judgments-1434-volume-5.pdf,435,439,5,51fd9e698e7e367ee08b0628a857359c521c3c572dc86ea25c2be2aff7f838b6,15533,رقم قرار التصديق من محكمة االستئناف:,33476125,342935,,محكمة االستئناف: 3443904تاريخه1434/2/23 :ه عقار -تداخل أراضي -ما تنازل به املدعي يف حكم الساقط والساقط ال,الدائرة احلقوقية السابعة مبحكمة االستئناف مبنطقة مكة املكرمة. احلمد هلل وحده والصاة والس,,1434,3d6ae0f97f3e35748373b07c6c806193b719cceaf3c81bc9ff2d9b4b2b81d70d
collector-1434-v5-p440-33479865,extracted/collector-judgments/collector-1434-v5-p440-33479865.txt,moj-judgments-1434-volume-5.pdf,440,445,6,84a0cad1648f9c111fb36a18316ad7f3b356913662050d9c2ba8fdc5acf928c8,18557,رقم قرار التصديق من محكمة االستئناف:,33408392,33479865,,محكمة االستئناف: 34201067تاريخه1434/4/29 :ه عقار -تنازع حول ملكية عقار -املطالبة برفع يد عن األرض - توف اإ,الدائرة احلقوقية األولى مبحكمة االستئناف مبنطقة مكة املكرمة االطاع على احلكم الصادر من ف,,1434,fa6de1ab52050238569f48877a5c46038aacb1744629032c0bd0098791606b08
collector-1434-v5-p446-34169935,extracted/collector-judgments/collector-1434-v5-p446-34169935.txt,moj-judgments-1434-volume-5.pdf,446,459,14,b6833a4eccebb1ebaa3fbc9ac784817a282768850aad8d9f1f0991818195012d,48077,رقم قرار التصديق من محكمة,32540968,34169935,,محكمة االستئناف 34297874:تاريخه1434/08/15:ه عقار -شراء عقار باألقساط -مماطلة املدعى عليه يف سداد املبلغ ام,الدائرة احلقوقية الثانية مبحكمة االستئناف مبكة املكرمة برقم 34243845يف 1434/6/18ه املتضم,,1434,cf863a178be583e019154b5d8a56950242e358e7a4053ab1444f191b22b8ddbc
collector-1434-v5-p460-34172977,extracted/collector-judgments/collector-1434-v5-p460-34172977.txt,moj-judgments-1434-volume-5.pdf,460,470,11,d35d9a4125cec12c3c187ce94106dbe4dbdc78ce005b03b8225a507b82a825ad,36364,رقم قرار التصديق من محكمة,32142390,34172977,,محكمة االستئناف 34277832:تاريخه1434/07/24:ه عقار -شراء أرض زراعية على دفعات -اإلتفاق على الغاء عقد املبايع,الدائرة احلقوقية األولى مبحكمة االستئناف باملنطقة الشرقية,,1434,d48b89a47e7a966eaf43d1a0c17eed94d22ecb4e602240723ad0ce02636a542e
collector-1434-v5-p471-34174457,extracted/collector-judgments/collector-1434-v5-p471-34174457.txt,moj-judgments-1434-volume-5.pdf,471,474,4,21576dfacfc481d6c5b033691dda115b5d5c219f1ba9c42918781327a2992268,12285,رقم قرار التصديق من محكمة,3453926,34174457,,محكمة االستئناف 34242731:تاريخه1434/06/17:ه عقار -بيع بيت -ادعاء الغن يف البيع -املطالبة بإعادة البيت مقاب,الدائرة احلقوقية األولى برقم / 34242731ق / 1أ وتاريخ 1434/6/17ه املتضمن أنه بدراسة الصك,,1434,3166f7873a01cd8f5cb1308b5e4d24666a67dcfbf7bdbd372de9a354d7487ad6
collector-1434-v5-p475-34185173,extracted/collector-judgments/collector-1434-v5-p475-34185173.txt,moj-judgments-1434-volume-5.pdf,475,480,6,ed9286222561fc2cdcdf7dcf54c82f26c446beec54ddfc7d13ce2c8257f45641,17427,رقم قرار التصديق من محكمة االستئناف,32397739,34185173,,محكمة االستئناف 341914127:تاريخه1434/09/09 :ه عقار -شراء قطعة أرض بدون صك -طلب فسخ عقد البيع ورد مبلغ الشر,الدائرة احلقوقية الثالثة رقم 34306014يف 1434/8/25ه املدون على ظهر الصك واملتضمن ( وبدراس,,1434,8320a6d43343b333461ced90ec348f5d7265426acad7eb0f71cb58ffe5f54fc6
